Ano,Código Órgão Superior,Nome Órgão Superior,Código Função,Nome Função,Código Subfunção,Nome Subfunção,Valor Empenhado (R$),Valor Liquidado (R$),Valor Pago (R$)
2025,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,331,Proteção e benefícios ao trabalhador,38931245.35,40696244.94,36541819.4
2025,84000,Ministério dos Povos Indígenas,14,Direitos da cidadania,122,Administração geral,20599281.94,34621064.64,36200002.32
2025,39000,Ministério dos Transportes,26,Transporte,784,Transporte hidroviário,75793764.2,36680679.75,35646589.300000004
2025,37000,Controladoria-Geral da União,09,Previdência social,272,Previdência do regime estatutário,2358.829999999987,25850321.720000003,35096780.68
2025,56000,Ministério das Cidades,15,Urbanismo,451,infra-estrutura urbana,752704271.82,25412039.78,35055669.9
2025,20000,Presidência da República,09,Previdência social,272,Previdência do regime estatutário,-1500963.52,23985295.83,34103121.589999996
2025,36000,Ministério da Saúde,10,Saúde,573,Difusão do conhecimento científico e tecnológico,129050418.63,44616942.66,33936545.48
2025,25000,Ministério da Fazenda,04,Administração,331,Proteção e benefícios ao trabalhador,-5087659.189999999,33547311.49,33721627.55
2025,24000,"Ministério da Ciência, Tecnologia e Inovaç",19,Ciência e Tecnologia,846,Outros encargos especiais,2017356.43,25667120.13,33620948.64
2025,52000,Ministério da Defesa,05,Defesa nacional,125,Normatização e fiscalização,7280074.38,23543550.76,33602673.59
2025,56000,Ministério das Cidades,17,Saneamento,512,Saneamento básico urbano,63930999.300000004,53825394.28,33594182.67
2025,44000,Ministério do Meio Ambiente e Mudança do Cl,18,Gestão ambiental,846,Outros encargos especiais,4952604.53,18125464.65,33500106.85
2025,44000,Ministério do Meio Ambiente e Mudança do Cl,18,Gestão ambiental,542,Controle ambiental,28969852.56,25818611.29,32993431.24
2025,69000,"Ministério do Empreendedorismo, da Microempr",23,Comércio e serviços,691,Promoção comercial,39187332.9,32785182.84,32926927.54
2025,52000,Ministério da Defesa,26,Transporte,781,Transporte aéreo,4158761.57,31823662.39,32813135.380000003
2025,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",63605501.36,31593188.78,32482775.02
2025,42000,Ministério da Cultura,09,Previdência social,272,Previdência do regime estatutário,-450050.99000000005,21648483.38,32193928.54
2025,26000,Ministério da Educação,26,Transporte,121,Planejamento e orçamento,30808222.33,34501760.97,31708769.92
2025,22000,Ministério da Agricultura e Pecuária,20,Agricultura,846,Outros encargos especiais,16064121.0,16028937.72,31405339.8
2025,63000,Advocacia-Geral da União,03,Essencial à justiça,846,Outros encargos especiais,0.0,30821426.25,30821426.25
2025,51000,Ministério do Esporte,28,Encargos especiais,845,Outras transferências,30433023.0,30433023.0,30433023.0
2025,32000,Ministério de Minas e Energia,09,Previdência social,272,Previdência do regime estatutário,4303711.1899999995,20577979.060000002,30294494.17
2025,28000,"Ministério do Desenvolvimento, Indústria, C",09,Previdência social,272,Previdência do regime estatutário,3578439.15,19963705.91,30016128.77
2025,26000,Ministério da Educação,12,Educação,362,Ensino médio,30000000.0,30000000.0,30000000.0
2025,84000,Ministério dos Povos Indígenas,09,Previdência social,272,Previdência do regime estatutário,-10400.0,20046006.849999998,29527115.76
2025,46000,Ministério da Gestão e da Inovação em Ser,04,Administração,126,Tecnologia da informação,6144583.84,100170634.82,28898671.19
2025,26000,Ministério da Educação,12,Educação,123,Administração financeira,0.0,28363836.23,28399839.080000002
2025,39000,Ministério dos Transportes,26,Transporte,126,Tecnologia da informação,60517244.94,28242600.64,27875534.82
2025,49000,Ministério do Desenvolvimento Agrário e Agr,21,Organização agrária,127,Ordenamento territorial,194862255.18,31607803.67,27852023.63
2025,36000,Ministério da Saúde,10,Saúde,572,Desenvolvimento tecnológico e engenharia,11143717.41,27215222.63,27767706.740000002
2025,26000,Ministério da Educação,13,Cultura,392,Difusão cultural,43081490.51,38380187.07,26996012.4
2025,39000,Ministério dos Transportes,09,Previdência social,272,Previdência do regime estatutário,22306212.33,24753050.54,26880077.150000002
2025,25201,Banco Central do Brasil - Orçamento Fiscal e,04,Administração,846,Outros encargos especiais,12499927.44,12738272.270000001,26023177.310000002
2025,40000,Ministério do Trabalho e Emprego,11,Trabalho,846,Outros encargos especiais,-5973375.29,28471660.7,25804258.73
2025,52000,Ministério da Defesa,05,Defesa nacional,482,Habitação urbana,18289729.57,23929527.09,24661049.490000002
2025,25201,Banco Central do Brasil - Orçamento Fiscal e,04,Administração,331,Proteção e benefícios ao trabalhador,23263342.11,24367521.59,24446801.36
2025,39000,Ministério dos Transportes,26,Transporte,846,Outros encargos especiais,-1024026.73,11512028.790000001,22823424.619999997
2025,81000,Ministério dos Direitos Humanos e Cidadania,28,Encargos especiais,846,Outros encargos especiais,0.0,22416014.0,22416014.0
2025,52000,Ministério da Defesa,05,Defesa nacional,423,Assistência aos povos indígenas,7650934.78,15494422.9,22048502.61
2025,35000,Ministério das Relações Exteriores,07,Relações exteriores,846,Outros encargos especiais,9488892.41,17080709.810000002,21835322.93
2025,47000,Ministério do Planejamento e Orçamento,04,Administração,846,Outros encargos especiais,14778737.64,16965279.21,21612185.78
2025,36000,Ministério da Saúde,10,Saúde,131,Comunicação social,1605474.89,18414707.75,20569770.5
2025,28000,"Ministério do Desenvolvimento, Indústria, C",04,Administração,122,Administração geral,-892770.7999999999,17404834.75,20481866.77
2025,40000,Ministério do Trabalho e Emprego,11,Trabalho,333,Empregabilidade,7132954.15,20061173.46,20361173.46
2025,37000,Controladoria-Geral da União,04,Administração,846,Outros encargos especiais,0.0,10210368.22,20360615.56
2025,20000,Presidência da República,04,Administração,722,Telecomunicações,13689662.33,17233903.62,20307244.11
2025,41000,Ministério das Comunicações,24,Comunicações,126,Tecnologia da informação,4978599.220000001,18015708.22,19517906.85
2025,52000,Ministério da Defesa,05,Defesa nacional,846,Outros encargos especiais,-344124.5099999999,20872435.78,19313175.060000002
2025,49000,Ministério do Desenvolvimento Agrário e Agr,21,Organização agrária,331,Proteção e benefícios ao trabalhador,5291521.78,17274021.06,19184385.29
2025,47000,Ministério do Planejamento e Orçamento,04,Administração,121,Planejamento e orçamento,19932582.95,18062840.43,18847352.02
2025,52000,Ministério da Defesa,05,Defesa nacional,363,Ensino profissional,14945635.2,17886383.27,18798913.8
2025,47000,Ministério do Planejamento e Orçamento,04,Administração,331,Proteção e benefícios ao trabalhador,7660239.62,18048998.17,18533535.33
2025,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,122,Administração geral,3736784.7099999995,18340057.3,18335670.68
2025,30000,Ministério da Justiça e Segurança Pública,28,Encargos especiais,846,Outros encargos especiais,5621506.600000001,18464332.91,18227826.41
2025,41000,Ministério das Comunicações,12,Educação,368,Educação básica,30000000.0,20000000.0,18110000.0
2025,33000,Ministério da Previdência Social,09,Previdência social,092,Representação judicial e extrajudicial,41250000.0,18240895.64,18023867.0
2025,32000,Ministério de Minas e Energia,22,Indústria,663,Mineração,11648613.4,15971889.69,17069275.2
2025,53000,Ministério da Integração e do Desenvolvime,18,Gestão ambiental,122,Administração geral,-58870.389999999905,14887820.94,17042478.77
2025,32000,Ministério de Minas e Energia,28,Encargos especiais,846,Outros encargos especiais,645682.15,16802331.66,16790606.099999998
2025,25000,Ministério da Fazenda,04,Administração,129,Administração de receitas,16530000.0,16531189.1,16531189.1
2025,49000,Ministério do Desenvolvimento Agrário e Agr,28,Encargos especiais,846,Outros encargos especiais,11067634.47,16514479.180000002,16517255.91
2025,26000,Ministério da Educação,20,Agricultura,608,Promoção da produção agropecuária,85098379.76,20277662.64,16516839.1
2025,26000,Ministério da Educação,12,Educação,366,Educação de jovens e adultos,0.0,15881018.32,15881018.32
2025,28000,"Ministério do Desenvolvimento, Indústria, C",22,Indústria,846,Outros encargos especiais,3103895.74,15218052.58,15846746.719999999
2025,22000,Ministério da Agricultura e Pecuária,20,Agricultura,125,Normatização e fiscalização,103137.95000000001,14397388.290000001,14905673.05
2025,49000,Ministério do Desenvolvimento Agrário e Agr,21,Organização agrária,846,Outros encargos especiais,0.0,7704128.59,14616603.21
2025,58000,Ministério da Pesca e Aquicultura,20,Agricultura,122,Administração geral,4744535.1,14465942.13,14488194.92
2025,63000,Advocacia-Geral da União,03,Essencial à justiça,331,Proteção e benefícios ao trabalhador,-0.2900000000372529,14166709.08,14263130.76
2025,37000,Controladoria-Geral da União,04,Administração,124,Controle interno,1652705.469999999,14861422.709999999,14146231.430000002
2025,26000,Ministério da Educação,18,Gestão ambiental,544,Recursos hídricos,4534546.899999999,10634753.56,14096001.17
2025,32000,Ministério de Minas e Energia,25,Energia,125,Normatização e fiscalização,12285843.170000002,22385713.64,14071545.620000001
2025,52000,Ministério da Defesa,05,Defesa nacional,128,Formação de recursos humanos,1958264.5200000003,12742671.83,13957480.6
2025,40000,Ministério do Trabalho e Emprego,11,Trabalho,126,Tecnologia da informação,45518407.24,11681502.48,13952212.99
2025,35000,Ministério das Relações Exteriores,08,Assistência social,245,SERVICOS SOCIOASSISTENCIAIS,13700000.0,13700000.0,13700000.0
2025,56000,Ministério das Cidades,15,Urbanismo,127,Ordenamento territorial,0.0,13541240.65,13541240.65
2025,84000,Ministério dos Povos Indígenas,14,Direitos da cidadania,423,Assistência aos povos indígenas,66029362.01,15015568.54,13358731.88
2025,26000,Ministério da Educação,10,Saúde,122,Administração geral,23382385.23,21686416.900000002,12789318.92
2025,56000,Ministério das Cidades,15,Urbanismo,331,Proteção e benefícios ao trabalhador,6785403.74,14600258.969999999,12761532.81
2025,54000,Ministério do Turismo,23,Comércio e serviços,122,Administração geral,17606424.700000003,11945943.18,12540946.72
2025,53000,Ministério da Integração e do Desenvolvime,18,Gestão ambiental,541,Preservação e conservação ambiental,10072656.73,12476121.71,12499543.010000002
2025,36000,Ministério da Saúde,10,Saúde,121,Planejamento e orçamento,4576101.14,2022617.96,12311798.389999999
2025,26000,Ministério da Educação,10,Saúde,573,Difusão do conhecimento científico e tecnológico,7289907.29,7666394.26,12260227.42
2025,39000,Ministério dos Transportes,26,Transporte,125,Normatização e fiscalização,6917561.92,12690639.680000002,12053070.68
2025,26000,Ministério da Educação,13,Cultura,391,"Patrimônio histórico, artístico e arqueológico",19188390.53,13220527.17,11400003.870000001
2025,26000,Ministério da Educação,28,Encargos especiais,846,Outros encargos especiais,1405546.9599999993,10934770.74,11163530.6
2025,44000,Ministério do Meio Ambiente e Mudança do Cl,28,Encargos especiais,845,Outras transferências,11162930.53,11162930.53,11162930.53
2025,41000,Ministério das Comunicações,24,Comunicações,846,Outros encargos especiais,2943242.24,6530610.99,11156727.329999998
2025,49000,Ministério do Desenvolvimento Agrário e Agr,08,Assistência social,244,Assistência comunitária,147435.50999999998,10615255.15,11108880.510000002
2025,42000,Ministério da Cultura,13,Cultura,691,Promoção comercial,0.0,11000000.0,11000000.0
2025,25000,Ministério da Fazenda,09,Previdência social,272,Previdência do regime estatutário,-1225528.67,7497695.569999999,10972975.06
2025,81000,Ministério dos Direitos Humanos e Cidadania,14,Direitos da cidadania,243,Assistência à criança e ao adolescente,10951413.98,10833038.440000001,10794345.03
2025,36000,Ministério da Saúde,10,Saúde,511,Saneamento básico rural,56883398.89,9595311.61,10709682.07
2025,26000,Ministério da Educação,21,Organização agrária,363,Ensino profissional,4617728.22,8581028.66,10602002.56
2025,26000,Ministério da Educação,21,Organização agrária,122,Administração geral,20501660.78,11480479.89,10448861.52
2025,46000,Ministério da Gestão e da Inovação em Ser,22,Indústria,122,Administração geral,1996607.3199999998,22594997.74,10405319.8
2025,42000,Ministério da Cultura,12,Educação,122,Administração geral,0.0,10840984.22,10396363.71
2025,46000,Ministério da Gestão e da Inovação em Ser,05,Defesa nacional,331,Proteção e benefícios ao trabalhador,1287829.63,10332345.08,10269039.84
2025,52000,Ministério da Defesa,05,Defesa nacional,571,Desenvolvimento científico,9342038.31,8896349.06,10069342.31
2025,32000,Ministério de Minas e Energia,25,Energia,846,Outros encargos especiais,2941229.55,5006163.5200000005,9755496.56
2025,53000,Ministério da Integração e do Desenvolvime,04,Administração,331,Proteção e benefícios ao trabalhador,1763133.0,4997505.0,9646651.32
2025,26000,Ministério da Educação,21,Organização agrária,127,Ordenamento territorial,26591518.0,14968833.99,9593139.23
2025,32000,Ministério de Minas e Energia,18,Gestão ambiental,544,Recursos hídricos,669494.9500000001,9625347.85,9560563.43
2025,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,131,Comunicação social,12152390.0,9224786.74,9482322.82
2025,44000,Ministério do Meio Ambiente e Mudança do Cl,18,Gestão ambiental,331,Proteção e benefícios ao trabalhador,-4757627.67,9195886.600000001,9267688.04
2025,42000,Ministério da Cultura,13,Cultura,846,Outros encargos especiais,-1461288.03,7002402.18,9233075.629999999
2025,55000,Ministério do Desenvolvimento e Assistência,08,Assistência social,125,Normatização e fiscalização,11003848.97,9102817.51,9111374.07
2025,26000,Ministério da Educação,18,Gestão ambiental,542,Controle ambiental,2309981.0300000003,9085292.4,9085292.4
2025,30000,Ministério da Justiça e Segurança Pública,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",47247486.33,9260074.66,9003968.75
2025,22000,Ministério da Agricultura e Pecuária,20,Agricultura,609,Defesa agropecuária,-44741460.13,8703480.14,8972968.86
2025,65000,Ministério das Mulheres,14,Direitos da cidadania,422,"Direitos individuais, coletivos e difusos",57775224.94,8432905.7,8745945.84
